question_id,batch_id,question_number,topic,subtopic,difficulty,question_type,review_status,candidate_repair_confidence,candidate_repair_notes,question_text_markdown_candidate,option_a_markdown_candidate,option_b_markdown_candidate,option_c_markdown_candidate,option_d_markdown_candidate,detailed_solution_markdown_candidate
GEN_CAT_QUANT_TOUGH_BATCH03_Q12,cat_quant_tough_batch03,,Modern Math / P&C / Counting,Factors and Perfect Squares,Medium-Hard,MCQ,safe_candidate_ready,high,,Find the smallest positive integer n such that 360n is a perfect square and has exactly 45 positive divisors.,6,10,15,30,"### Step 1 Prime factorize 360 = 23 · 32 · 5. ### Step 2 For 360n to be a perfect square, all exponents in its prime factorization must be even. ### Step 3 We also need 360n to have exactly 45 divisors. Since 45 = 5 x 3 x 3, the exponent pattern can be (4, 2, 2), because the divisor count would be (4 + 1)(2 + 1)(2 + 1) = 45. ### Step 4 Starting from 23 · 32 · 51, the smallest square with this exponent pattern is 24 · 32 · 52. ### Step 5 Therefore, n = 24 - 3 · 32 - 2 · 52 - 1 = 2 · 5 = 10."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q09,cat_quant_tough_end_verified_practice_batch,,Modern Math / P&C / Counting,Rational inequality with denominator sign trap,Very Hard,TITA,safe_candidate_ready,high,,Find the number of integer values of x in the range -10 ≤x ≤10 that satisfy the inequality (x -1)(x -3)(x -5) (x -2)(x -4)(x -6) ≤0.,,,,,"### Step 1 Critical points are at x = 1, 2, 3, 4, 5, 6. The expression is undefined at x = 2, 4, 6 (denominator zero) and equals 0 at x = 1, 3, 5 (numerator zero, denominator nonzero). ### Step 2 Sign chart by interval. For each factor list (x -1), (x -3), (x -5) (numerator) and (x -2), (x - 4), (x -6) (denominator): - x < 1: num (-)(-)(-) < 0; den (-)(-)(-) < 0; ratio > 0. - 1 < x < 2: num (+)(-)(-) > 0; den (-)(-)(-) < 0; ratio < 0. ✓ - 2 < x < 3: num (+)(-)(-) > 0; den (+)(-)(-) > 0; ratio > 0. - 3 < x < 4: num (+)(+)(-) < 0; den (+)(-)(-) > 0; ratio < 0. ✓ - 4 < x < 5: num (+)(+)(-) < 0; den (+)(+)(-) < 0; ratio > 0. - 5 < x < 6: num (+)(+)(+) > 0; den (+)(+)(-) < 0; ratio < 0. ✓ - x > 6: both (+)(+)(+) > 0; ratio > 0. ### Step 3 Solution set (including the numerator zeros 1, 3, 5, excluding the denominator zeros 2, 4, 6): [1, 2)∪ [3, 4) ∪[5, 6). ### Step 4 Integers in [-10, 10] within this set: x = 1, 3, 5. (None of 2, 4, 6 qualify because the expression is undefined there.) No other integer lies in the half - open intervals. ### Step 5 Count = 3."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q11,cat_quant_tough_end_verified_practice_batch,,Modern Math / P&C / Counting,Factor-count optimisation,Very Hard,TITA,safe_candidate_ready,high,,"A positive integer N has the form N = 2a 3b 5c, where a, b, c are non-negative integers satisfying $$ a+b+c=12. $$ What is the maximum possible value of the number of positive divisors of N?",,,,,"### Step 1 Number of divisors of N = 2a3b5c is (a + 1)(b + 1)(c + 1), subject to $a+b$ + c = 12 with a, b, c ≥0. ### Step 2 Let u = a + 1, v = b + 1, w = c + 1. Then u, v, w ≥1 and u + v + w = 15. Maximise uvw. ### Step 3 For fixed sum, the product of positive reals is maximised when they are equal (AM - GM). With u + v + w = 15, the equal case is u = v = w = 5. Since 15 is divisible by 3, this is achievable with integers (giving a = b = c = 4). ### Step 4 Maximum value: uvw = 5 · 5 · 5 = 125. ### Step 5 Confirm $a+b$ + c = 4 + 4 + 4 = 12 ✓. ### Step 6 Sanity - check against nearby distributions: (6, 5, 4) ->6 · 5 · 4 = 120 < 125; (7, 5, 3) ->105; (12, 2, 1) ->24. The balanced distribution wins. ### Step 7 Answer: 125."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q13,cat_quant_tough_end_verified_practice_batch,,Modern Math / P&C / Counting,Coordinate geometry with area constraint,Hard,MCQ,safe_candidate_ready,high,,"A straight line passes through the point (3, 4) and meets the positive x - axis at A and the positive y - axis at B. Given that the area of triangle OAB (with O the origin) is exactly 32 square units, find the sum of all possible values of the x - intercept of the line.",12,14,16,18,"### Step 1 Let the x - intercept be p > 0 and the y - intercept be q > 0. Line: x p + y q = 1. Through (3, 4): 3 p + 4 q = 1. (i) ### Step 2 Area condition: $\frac{1}{2}$ p q = 32, so pq = 64. (ii) ### Step 3 From (ii), q = 64/p. Substitute in (i): 3 p + 4p 64 = 1, i.e. 3 p + p 16 = 1. ### Step 4 Multiply through by 16p: 48 + $p^2$ = 16p, so $p^2$ -16p + 48 = 0. ### Step 5 Discriminant = 256 -192 = 64. Roots p = 16 ± 8 2 = 12 or 4. Both are positive. ### Step 6 Sum of x - intercepts = 12 + 4 = 16. ### Step 7 Verify each: p = 12 =>q = $\frac{64}{12}$ = $\frac{16}{3}$; area = $\frac{1}{2}$ (12)($\frac{16}{3}$) = 32 ✓; line through (3, 4): $\frac{3}{12}$ + 4/($\frac{16}{3}$) = $\frac{1}{4}$ + $\frac{3}{4}$ = 1 ✓. p = 4 =>q = 16; area = $\frac{1}{2}$ (4)(16) = 32 ✓; line: $\frac{3}{4}$ + $\frac{4}{16}$ = $\frac{3}{4}$ + $\frac{1}{4}$ = 1 ✓. ### Step 8 Answer: (C) 16."
GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_Q13,cat_quant_verified_practice_batch_01_1,,Modern Math / P&C / Counting,Sets and Venn diagrams,Hard,TITA,safe_candidate_ready,high,,"In a class of 120 students, every student chooses at least one of Physics, Mathematics and Chemistry. The numbers choosing Physics, Mathematics and Chemistry are 64, 78 and 50, respectively. The number of students choosing both Physics and Chemistry is equal to the number choosing both Chemistry and Mathematics, and this common number is half the number choosing both Physics and Mathematics. At least one student chooses all three subjects. What is the maximum possible number of students who choose Physics but not Mathematics?",,,,,"### Step 1 Let the number choosing all three subjects be x. ### Step 2 Let the number choosing both Physics and Chemistry be t, and also let the number choosing both Chemistry and Mathematics be t. Then the number choosing both Physics and Mathematics is 2t. These pair counts include students who choose all three. ### Step 3 Using inclusion - exclusion, 120 = 64 + 78 + 50 -(t + t + 2t) + x. Thus, 120 = 192 -4t + x => x = 4t -72. ### Step 4 Since at least one student chooses all three, x ≥1. Hence 4t -72 ≥1 => t ≥19. ### Step 5 The number choosing exactly Physics and Chemistry is t -x = t -(4t -72) = 72 -3t. This must be non-negative, so t ≤24. Thus 19 ≤t ≤24. ### Step 6 The number choosing Physics but not Mathematics equals total Physics minus those choosing both Physics and Mathematics: 64 -2t. ### Step 7 To maximize 64 -2t, choose the smallest possible t, which is 19. Hence the maximum value is 64 -2(19) = 26."
GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_02_TOUGH_Q01,cat_quant_verified_practice_batch_02_tough,,Modern Math / P&C / Counting,Linear equations with integer constraints,Hard,MCQ,safe_candidate_ready,high,,"A school has exactly 65 students enrolled in three optional streams: Science, Commerce, and Arts. The annual fees per student are Rs 45,000, Rs 32,000, and Rs 25,000 respectively. The total fee collected is Rs 21,65,000. Each stream has at least 10 students, and the number of Science students is not more than the number of Arts students. What is the maximum possible number of Science students?",13,18,20,25,"### Step 1 Let the numbers of Science, Commerce, and Arts students be S, C, A, respectively. ### Step 2 Since S + C + A = 65, we have A = 65 -S -C. ### Step 3 Writing fees in thousands of rupees, 45S + 32C + 25A = 2165. 7 Substitute A = 65 -S -C: 45S + 32C + 25(65 -S -C) = 2165. ### Step 4 This gives 20S + 7C = 540. Therefore 20S ≡540 (mod 7), so 6S ≡1 (mod 7), giving S ≡6 (mod 7). ### Step 5 Possible values are S = 13, 20, 27,.... For S = 27, C = 0, which violates the minimum condition. For S = 20, C = 20, and A = 25, satisfying all conditions. Hence the maximum possible value is 20."
GEN_CAT_HARDENED_QUANT_15Q_Q09,cat_hardened_quant_15q,9,Modern Math / Probability,Unmapped,Very Hard,TITA,safe_candidate_ready,high,,"A function f defined on the non-negative integers satisfies $$ f(n)+f(n-1)=n^2 $$ for every integer n ≥1, with f(0) = 1. What is the value of f(10)? Enter the answer as an integer. - -",,,,,"From f(n)+f(n - 1) = $n^2$, replace n by n - 1 to get f(n - 1)+f(n - 2) = (n - 1)2. Subtracting, f(n) -f(n -2) = $n^2$ -(n -1)2 = 2n -1. Hence on even indices, f(10) = f(0) + 5 X k=1 f(2k) -f(2k -2) = f(0) + 5 X k=1 (4k -1). Now 5 X k=1 (4k -1) = 4 · 15 -5 = 55. So f(10) = 1 + 55 = 56. Cross - check by computing the chain: f(1) = 1 -1 = 0; f(2) = 4 -0 = 4; f(3) = 9 -4 = 5; f(4) = 16 -5 = 11; f(5) = 25 -11 = 14; f(6) = 36 -14 = 22; f(7) = 49 -22 = 27; f(8) = 64 -27 = 37; f(9) = 81 -37 = 44; f(10) = 100 -44 = 56. ✓"
GEN_CAT_MODERN_MATH_PNC_PROBABILITY_PRACTICE_BANK_Q09,cat_modern_math_pnc_probability_practice_bank,9,Modern Math / Probability,Distribution with multiple bounds and linked constraint,Very Hard,TITA,safe_candidate_ready,high,,"Find the number of ways of distributing 18 identical pens among five students A, B, C, D, E such that all of the following hold simultaneously: - A gets at least 1 and at most 5 pens, - B gets at least 2 pens, - C gets at most 4 pens, - D and E together get at least 6 pens.",,,,,"### Step 1 Let $a+b$ + c + d + e = 18 with the given constraints. Substitute a′ = a -1 ∈[0, 4], b′ = b -2 ≥0, c ∈[0, 4]. Then a′ + b′ + c + d + e = 15. 11 ### Step 2 Let s = d + e. The constraint is s ≥6. For each s, the number of (d,e) with d + e = s, d, e ≥0 is s + 1. ### Step 3 For each s ∈{6, 7,..., 15}, write t = 15 -s = a′ + b′ + c ∈{0, 1,..., 9}. Count N(t) = #{(a′, c): a′, c ∈[0, 4], a′ + c ≤t}, since b′ = t -a′ -c is then determined uniquely. ### Step 4 Compute N(t) for t = 0, 1,..., 9: N(0) = 1, N(1) = 3, N(2) = 6, N(3) = 10, N(4) = 15, N(5) = 19, N(6) = 22, N(7) = 24, N(8) = 25, N(9) = 25. ### Step 5 Contribution of each s is (s + 1) · N(15 -s): s t = 15 -s s + 1 (s + 1)N(t) 6 9 7 175 7 8 8 200 8 7 9 216 9 6 10 220 10 5 11 209 $\frac{11}{4}$ 12 180 12 3 13 130 13 2 14 84 14 1 15 45 15 0 16 16 ### Step 6 Sum = 175 + 200 + 216 + 220 + 209 + 180 + 130 + 84 + 45 + 16 = 1475."
GEN_CAT_MODERN_MATH_PNC_PROBABILITY_PRACTICE_BANK_Q10,cat_modern_math_pnc_probability_practice_bank,10,Modern Math / Probability,Counting after invalid-case removal,Very Hard,MCQ,safe_candidate_ready,high,,"Hard A 6 - digit number is formed using digits from the set {1, 2, 3,..., 9} with repetition allowed, such that no two consecutive digits are equal and exactly three distinct digits appear, each occurring exactly twice. How many such 6 - digit numbers exist?",1890,2700,2520,840,"### Step 1 Choose the 3 distinct digits from {1, 2,..., 9}: 9 3 = 84 choices. ### Step 2 For a fixed triple of digits {a, b, c}, count length - 6 strings using each digit exactly twice with no two consecutive equal. ### Step 3 Total strings with each digit twice (no adjacency constraint): 6! 2! 2! 2! = 90. ### Step 4 Let X, Y, Z be the events ”the two a’s are adjacent”, ”the two b’s are adjacent”, ”the two c’s are adjacent”. Apply inclusion - exclusion. - |X|: glue the two a’s; we now have 5 objects [aa], b, b, c, c with two pairs of identical letters: 5! 2! 2! = 30. Similarly |Y | = |Z| = 30. - |X ∩Y |: glue both a’s and both b’s; objects [aa], [bb], c, c: 4! 2! = 12. Similarly for the other pair intersections: each 12. - |X ∩Y ∩Z|: all three pairs glued; objects [aa], [bb], [cc]: 3! = 6. ### Step 5 |X ∪Y ∪Z| = 3(30) -3(12) + 6 = 90 -36 + 6 = 60. ### Step 6 Valid strings per triple = 90 -60 = 30. ### Step 7 Total numbers = 84 x 30 = 2520. 12"
GEN_CAT_MODERN_MATH_PNC_PROBABILITY_PRACTICE_BANK_Q19,cat_modern_math_pnc_probability_practice_bank,,Modern Math / Probability,Probability with infinite geometric structure,Very Hard,MCQ,safe_candidate_ready,high,,"Hard A coin that shows heads with probability 2 3 is tossed repeatedly until the first head appears. Players A, B, and C win according to the number of the toss on which the first head appears: A wins if it is toss 1, 4, 7,...; B wins if it is toss 2, 5, 8,...; C wins if it is toss 3, 6, 9,.... What is the probability that B wins?",$\frac{2}{13}$,$\frac{3}{13}$,$\frac{6}{13}$,$\frac{9}{13}$,"### Step 1 Let p = $\frac{2}{3}$ (head) and q = $\frac{1}{3}$ (tail). The first head appears on toss n with probability qn - 1p. ### Step 2 B wins on toss n = 3k + 2 for k = 0, 1, 2,.... So P(B) = ∞ X k=0 q3k+1p = pq ∞ X k=0 q3k = pq · 1 1 -$q^3$. ### Step 3 Substitute p = $\frac{2}{3}$, q = $\frac{1}{3}$, $q^3$ = $\frac{1}{27}$, 1 -$q^3$ = $\frac{26}{27}$: P(B) = 2 3 · $\frac{1}{3}$ · 27 26 = 2 9 · 27 26 = 54 234 = 3 13. 16 ### Step 4 Verification: P(A) = p · 1 1 - $q^3$ = 2 3 · 27 26 = 9 13; P(C) = pq2 · 27 26 = 2 27 · 27 26 = 1 13. Sum = 9+3+1 13 = 1. ✓"
GEN_CAT_MODERN_MATH_PNC_PROBABILITY_PRACTICE_BANK_Q20,cat_modern_math_pnc_probability_practice_bank,20,Modern Math / Probability,"Probability from random permutation, exactly condition with",Very Hard,TITA,safe_candidate_ready,high,,"restriction A permutation of (1, 2, 3, 4, 5, 6, 7) is chosen uniformly at random. The probability that exactly two of the seven numbers occupy their own position (i.e., exactly two fixed points), and that neither position 1 nor position 2 is among those fixed positions, can be written as p/q in lowest terms. Find p + q.",,,,,"### Step 1 Total permutations of (1, 2,..., 7) = 7! = 5040. ### Step 2 Count permutations with exactly 2 fixed points such that neither position 1 nor position 2 is fixed. ### Step 3 Choose which 2 positions among {3, 4, 5, 6, 7} are fixed: 5 2 = 10. ### Step 4 The remaining 5 positions (positions 1, 2, and the other 3 of {3,..., 7}) must be deranged: every one of those 5 positions must not contain its own number. So the count is the derangement number D5. ### Step 5 D5 = 5! 1 -1 + 1 2! -$\frac{1}{3}$! + $\frac{1}{4}$! -1 5! = 120 · 44 120 = 44. ### Step 6 Favourable count = 10 x 44 = 440. Probability = 440 5040 = 11 126 (dividing numerator and denominator by 40). ### Step 7 gcd(11, 126) = 1; so p = 11, q = 126, p + q = 137."
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q06,cat_modern_math_practice_bank,,Modern Math / Probability,Distribution of distinct objects with linked restrictions,Very Hard,MCQ,safe_candidate_ready,high,,"A class of 12 distinct students is to be partitioned into three labelled groups G5, G4, G3 of sizes 5, 4, 3 respectively. Two particular students, Ravi and Priya, must be placed in different groups, and at least one of them must be placed in group G3. In how many ways can the partition be done?",11340,6930,12600,9450,"### Step 1 Conditions: Ravi (R) and Priya (P) are placed in different groups, and at least one of them lies in G3. Since they must be in different groups, “at least one in G3” means exactly one of 11 {R, P} lies in G3. ### Step 2 Split into 4 subcases based on which of R, P is in G3 and where the other sits. ### Step 3 Case A: R ∈G3, P ∈G5. Then G3 needs 2 more students from the remaining 10; G5 needs 4 more; the remaining 4 fill G4. Count = 10 2 8 4 = 45 · 70 = 3150. ### Step 4 Case B: R ∈G3, P ∈G4. Then G3 needs 2 more; G5 needs 5 from remaining 8; the last 3 fill G4. Count = 10 2 8 5 = 45 · 56 = 2520. ### Step 5 By symmetry (swap roles of R and P), Case C (P ∈G3, R ∈G5) = 3150 and Case D (P ∈G3, R ∈G4) = 2520. ### Step 6 Total = 2(3150 + 2520) = 11340. Verification: Total partitions of 12 students into labelled groups of sizes (5, 4, 3) is 12 5 7 4 = 792 · 35 = 27720. Probability that R ∈G3 is $\frac{3}{12}$ = $\frac{1}{4}$, giving $\frac{27720}{4}$ = 6930 partitions with R ∈G3. Of these, given R ∈G3, P lies in G5 or G4 with conditional probability $\frac{9}{11}$, giving 6930 · $\frac{9}{11}$ = 5670. By symmetry, swapping R, P gives another 5670. Total = 11340. (verified)"
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q09,cat_modern_math_practice_bank,,Modern Math / Probability,Selection under multiple constraints (at least / at most),Hard,TITA,safe_candidate_ready,high,,"A bag contains 6 distinct red balls, 5 distinct blue balls, and 4 distinct green balls. In how many ways can 6 balls be selected such that the selection has at least 2 red balls, at least 1 blue ball, and at most 2 green balls?",,,,,"### Step 1 Need r + b + g = 6, with r ≥2, b ≥1, g ≤2, r ≤6, b ≤5, g ≤4. ### Step 2 Case g = 0: r + b = 6, r ≥2, b ≥1. Valid (r,b): (2, 4), (3, 3), (4, 2), (5, 1). Counts: (2, 4): 6 2 5 4 = 15 · 5 = 75 (3, 3): 6 3 5 3 = 20 · 10 = 200 (4, 2): 6 4 5 2 = 15 · 10 = 150 (5, 1): 6 5 5 1 = 6 · 5 = 30 Subtotal = 455. ### Step 3 Case g = 1: r+b = 5. Valid: (2, 3), (3, 2), (4, 1). (2, 3): 15·10·4 = 600 (3, 2): 20·10·4 = 800 (4, 1): 15 · 5 · 4 = 300 Subtotal = 1700. ### Step 4 Case g = 2: r + b = 4. Valid: (2, 2), (3, 1). (2, 2): 15 · 10 · 6 = 900 (3, 1): 20 · 5 · 6 = 600 Subtotal = 1500. ### Step 5 Total = 455 + 1700 + 1500 = 3655."
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q16,cat_modern_math_practice_bank,,Modern Math / Probability,Conditional probability with structural symmetry and fixed points,Very Hard,MCQ,safe_candidate_ready,medium,formatted R2 as R^2,"A fair eight - sided die (faces labelled 1 through 8) is rolled twice. Let S denote the sum of the two outcomes. Given that S is a multiple of 3, find the probability that the first roll shows a strictly greater number than the second roll.",$\frac{5}{11}$,$\frac{1}{2}$,$\frac{4}{11}$,$\frac{6}{11}$,"### Step 1 Total ordered pairs (x,y) with x, y ∈{1,..., 8}: 64. ### Step 2 Residues mod 3: R0 = {3, 6} (size 2), R1 = {1, 4, 7} (size 3), R^2 = {2, 5, 8} (size 3). ### Step 3 Sum ≡0 (mod 3) when (x mod 3, y mod 3) ∈{(0, 0), (1, 2), (2, 1)}. Count: |R0|2 + |R1| · |R^2| + |R^2| · |R1| = 4 + 9 + 9 = 22. ### Step 4 Pairs with x = y inside these 22: need 2x ≡0 (mod 3) ⇐=>x ≡0 (mod 3) ⇐=>x ∈ {3, 6}. That gives 2 pairs: (3, 3), (6, 6). ### Step 5 Remaining 22 -2 = 20 pairs have x ≠ y. By symmetry of swapping x ↔y (preserves sum - mult - of - 3), exactly half have x > y, so 10 pairs. ### Step 6 P(x > y | sum ≡0) = 10 22 = 5 11."
