exam_slug,section,year,slot,paper_code,question_id,question_text,question_type,option_a,option_b,option_c,option_d,correct_answer,detailed_solution,topic,subtopic,archetype,difficulty,source_reference,frequency_weight,probability_score,trend_score,is_free,is_premium,tags
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q05,"Ankita is twice as efficient as Bipin, while Bipin is twice as efficient as Chandan. All three of them start together on a job, and Bipin leaves the job after 20 days. If the job got completed in 60 days, the number of days needed by Chandan to complete the job alone, is",TITA,,,,,NA,"340 Let Chandan’s efficiency = 1 unit/day. Then Bipin’s efficiency = 2 units/day (twice Chandan) Ankita’s efficiency = 4 units/day (twice Bipin) So, combined efficiency of all three = 1 + 2 + 4 = 7 units/day Work done in the first 20 days when all three are working = 20 × 7 = 140 units After Bipin leaves, remaining workers are Ankita (4 units/day) and Chandan (1 unit/day) Work done in next 40 days = 40 × 5 = 200 units Total work = 140 + 200 = 340 units Chandan’s efficiency is 1 unit per day. Time taken by Chandan alone = 340/1 = 340 days.",Arithmetic,Time and Work,Work-efficiency problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Time and Work, archetype:Work-efficiency problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q06,"If log64 x2 + log8 y + 3 log512(y z) = 4, where x, y and z are positive real numbers, then the minimum possible value of (x + y + z) is",MCQ,24,96,48,36,C,3   2 64 3log y. z log y log x 4 log log 8 log 512      2 2 3log y. z log ( y) 2log x 4 39 log 2 3log 3log      2 2 log y. z log ( y) log x 4 3 log 2 3log 3log     log (x) +     log y log y . Z  = 3 × 4 log 2 log (xyz) = log 212  xyz = 212 From minimum x + y + z; x = y = 2 or xyz is constant x3 = 212 x = 24 = 16  Minimum x + y + z = 48,Algebra,Quadratic Equations,Inequality optimization problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Algebra, subtopic:Quadratic Equations, archetype:Inequality optimization problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q07,"The number of divisors of (26 × 35 × 53 × 72), which are of the form (3r + 1), where r is a non-negative integer, is",MCQ,24,36,42,56,C,"3 A number is of the form 3p + 1 if it leaves remainder 1 when divided by 3. Since 35 is divisible by 3, any divisor containing 35 will be divisible by 3. Therefore, we consider only the case when the power of 3 is zero. Even powers of 2: 20, 22, 24, 26 give remainder 1. Even powers of 5: 50, 52 also give remainder 1. So when both powers are even, the remainder is 1 So number of cases = 4 × 2 = 8 Odd power of 2: 21, 23, 25 Odd power of 5: 51, 53 So number of cases = 3 × 2 = 6 Total valid combinations of powers of 2 and 5 are 8 + 6 = 14 Now, powers of 7: 70, 71, 72 all are of the form (3p + 1). So number of cases = 3 Hence, the number of divisors of the required form is 14 × 3 = 42.",Arithmetic,Ratio and Proportion,Ratio sharing problem,Hard,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Ratio and Proportion, archetype:Ratio sharing problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q08,"The average number of copies of a book sold per day by a shopkeeper is 60 in the initial seven days and 63 in the initial eight days, after the book launch. On the ninth day, she sells 11 copies less than the eighth day, and the average number of copies sold per day from second day to ninth day becomes 66. The number of copies sold on the first day of the book launch is",TITA,,,,,NA,"49 Total sales in first 7 days = 7 × 60 = 420 Total sales in first 8 days = 8 × 63 = 504 So, sales on the 8th day = 504 – 420 = 84 Sales on 9th day = 11 less than 8th day  9th day sales = 84 – 11 = 73 From 2nd day to 9th day = 8 days ; Average = 66 Total sales from day 2 to day 9 = 8 × 66 = 528 Sales from day 2 to day 9 = (Total of first 8 days + 9th day) – 1st day  528 = (504 + 73) – 1st day  1st day = 577 – 528 = 49.",Arithmetic,Profit and Loss,Weighted average problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Profit and Loss, archetype:Weighted average problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q09,"Suppose a, b, c are three distinct natural numbers, such that 3ac = 8(a + b). Then, the smallest possible value of 3a + 2b + c is",TITA,,,,,NA,"12 Given, 3ac = 8(a + b), where a, b, c are distinct natural numbers, and we must minimize 3a + 2b + c. Rearranging the given equation we get, 3ac = 8a + 8b  b = a(3c – 8) /8 For b to be a natural number, a(3c – 8) must be divisible by 8. For a = 2 and c = 4 we get b = 1 and these are the smallest possible distinct values of a, b and c. Also all are natural and distinct: (a, b, c) = (2, 1, 4) Hence, 3a + 2b + c = 6 + 2 + 4 = 12.",Algebra,Linear Equations,Divisibility/factor-counting problem,Easy,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Algebra, subtopic:Linear Equations, archetype:Divisibility/factor-counting problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q10,"Two tangents drawn from a point P touch a circle with centre O at points Q and R. Points A and B lie on PQ and PR, respectively, such that AB is also a tangent to the same circle. If AOB = 50°, then APB, in degrees, equals",TITA,,,,,NA,"Q P O A B R a a b b S AOB = 50° AOQ =AOS = a BOR = BOS = b QOR = QOA + AOS + SOB + BOR = 2a + 2b = 2 (a + b) Now as given AOB = 50° = AOS + SOB = 2(a + b) QOR = 100° In quadrilateral PQOR, Q and R are right angles. Hence, APB = 180° – 100° = 80°. --- PAGE 27 --- CAT 2025 Solved Paper (Slot-2) 27",Algebra,Linear Equations,Circle tangent/chord problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Algebra, subtopic:Linear Equations, archetype:Circle tangent/chord problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q11,"Let ABCDEF be a regular hexagon and P and Q be the midpoints of AB and CD, respectively. Then, the ratio of the areas of trapezium PBCQ and hexagon ABCDEF is",MCQ,6 : 19,7 : 24,5 : 24,6 : 25,C,"3 The diagram of the hexagon can be drawn as follows: B C E F A D Q P O In a regular hexagon area of each of the triangles AOB, BOC, COD, DOE, EOF and FOA is equal to one-sixth of the area of the hexagon. Given that P and Q are mid points of AB and CD, using mid-point theorem, we can say that the area enclosed by the trapezium will be equal to = 1/4 area of AOB + 3/4 area of BOC + 1/4 area of COD = 5/4 area of AOB. Hence, required ratio = 5/4 : 6 = 5 : 24.",Geometry,Triangles,Ratio sharing problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Geometry, subtopic:Triangles, archetype:Ratio sharing problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q12,"A certain amount of money was divided among Pinu, Meena, Rinu and Seema. Pinu received 20% of the total amount and Meena received 40% of the remaining amount. If Seema received 20% less than Pinu, the ratio of the amounts received by Pinu and Rinu is",MCQ,2 : 1,8 : 5,5 : 8,1 : 2,C,"3 Pinu, Meena, Rinu and Seema Let P + R + M + S = 100   P R M S P 20 5        4 40 M P R M S 5 100            = 32 S = 80% P = 16 R = 100 – (20 + 32 + 16) = 32 Ratio of P : R :: 20 : 32 5 : 8",Arithmetic,Ratio and Proportion,Ratio sharing problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Ratio and Proportion, archetype:Ratio sharing problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q13,"A mixture of coffee and cocoa, 16% of which is coffee, costs Rs 240 per kg. Another mixture of coffee and cocoa, of which 36% is coffee, costs Rs 320 per kg. If a new mixture of coffee and cocoa costs Rs. 376 per kg, then the quantity, in kg, of coffee in 10 kg of this new mixture is",MCQ,4,5,2.5,6,B,"2 Let the cost of 1 kg coffee be Rs.C and that of 1 kg cocoa be Rs.D. From mixture 1: 0.16C + 0.84D = 240 …(1) From mixture 2: 0.36C + 0.64D = 320 …(2) Subtract (1) from (2) we get, 0.20C – 0.20D = 80  C – D = 400 From (1): 0.16C + 0.84(C – 400) = 240  C = Rs.576 and D = Rs.176 Let the fraction of coffee be x.  576x + 176(1 – x) = 376  x = 0.5 So, coffee content = 50% Quantity of coffee in 10 kg = 10 × 0.5 = 5 kg.",Arithmetic,Mixtures and Alligation,Mixture concentration problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Mixtures and Alligation, archetype:Mixture concentration problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q14,"A loan of Rs 1000 is fully repaid by two installments of Rs 530 and Rs 594, paid at the end of first and second year, respectively. If the interest is compounded annually, then the rate of interest, in percentage, is",MCQ,10,8,11,9,B,"4 Let the annual rate of interest = r% Since interest is compounded annually, the total value of the installments equals the loan amount. 530/(1 + r) + 594/(1 + r)2 = 1000  530(1 + r) + 594 = 1000(1 + r2 + 2r)  530r + 1124 = 1000 + 1000r2 + 2000r  1000r2 + 1470r – 124 = 0  r = 0.08 or –1.55 We discard the negative value and take r = 0.08 Hence, rate = 8%",Arithmetic,Simple Interest Compound Interest,Successive percentage change,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Simple Interest Compound Interest, archetype:Successive percentage change"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q15,"If m and n are integers such that (m + 2n)(2m + n) = 27, then the maximum possible value of 2m – 3n is",TITA,,,,,NA,"17 Given (m + 2n)(2m + n) = 27 where m and n are integers. Let (m + 2n) = a and (2m + n) = b So n = (2a – b)/3 and m = (2b – a)/3 Also we know that, ab = 27 Possible values of (a, b) are {(1, 27), (3, 9), (9, 3), (27, 1), (–1, –27), (–3, –9), (–9, –3), (–27, –1)} The only pairs that give integer values for m and n are (3, 9), (9, 3), (–3, –9) and (–9, –3). The values of (2m – 3n) that are obtained from the respective pairs of (a, b) are 13, –17, –13 and 17. Hence, the maximum possible value of (2m – 3n) is 17.",Arithmetic,Profit and Loss,Inequality optimization problem,Hard,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Profit and Loss, archetype:Inequality optimization problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q16,"Rita and Sneha can row a boat at 5 km/h and 6 km/h in still water, respectively. In a river flowing with a constant velocity, Sneha takes 48 minutes more to row 14 km upstream than to row the same distance downstream. If Rita starts from a certain location in the river, and returns downstream to the same location, taking a total of 100 minutes, then the total distance, in km, Rita will cover is 13",TITA,,,,,NA,"s r s r 14 14 48 V V V V 60     V5 = 6km/hr Vr = r (Speed of river) 14 14 4 6 r 6 r 5     1 1 2 6 r 6 r 35     2 2r 2 35 36 r   r = 1, –36      D D 100 5 5 r 5 r 60 3 D D 5 4 6 3    5D 5 12 3  D = 4 km  D + D = what distance = 20 Total distance of saved = 8 km",Arithmetic,Time Speed Distance,Boats and streams problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Time Speed Distance, archetype:Boats and streams problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q17,"Let an be the nth term of a decreasing infinite geometric progression. If a1 + a2 + a3 = 52 and a1a2 + a2a3 + a3a1 = 624, then the sum of this geometric progression is",MCQ,57,60,63,54,D,4 a1 = a a2 = ar a3 = ar2  a + ar + ar2 = 52  a(1 + r + r2) = 52  (A) And a1a2 + a2a3 + a3a1 = 624 a . ar + ar . ar2 + ar2 . a = 624 ar2 (1 + r2 + r) = 624  (B)       4 2 2 B a (r)(1 r r ) 624 12 A 52 a(1 r r ) --- PAGE 28 --- 28 CAT 2025 Solved Paper (Slot-2)  ar = 12  a 12 r  From (A)   2 12 1 r r 52 r   1 + r + r2 13r 3  r2 + 1 10r 3  or 1 10 1 r 3 r 3 3      r = 3 or 1 3 It is a decreasing GP so we take r = 1/3.  a × 1 3 = 12 a = 36. Sum of GP a 36 1 1 r 1 3     = 54,Algebra,Progressions,AP/GP sequence problem,Easy,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q18,"If a, b, c and d are integers such that their sum is 46, then minimum possible value of (a – b)2 + (a – c)2 + (a – d)2 is",TITA,,,,,NA,"2 a + b + c + d = 46 To find min (a – b)2 + (a – c)2 + (a – d)2 If all are equal, minimum will be 0. But 46 is not divisible by 4. So take a = 11, b = 11, c = 12, d = 12  Min value = 0 + 1 + 1 = 2.",Algebra,Linear Equations,Inequality optimization problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Algebra, subtopic:Linear Equations, archetype:Inequality optimization problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q19,"The sum of digits of the number (625)65 × (128)36, is",TITA,,,,,NA,25 N = (625)65 × (128)36 N = (54)65 × (27)36 = 5260 × 2252  N = (10)252 × (58) N = (390625) × 1025 Sum of digits = 3 + 9 + 0 + 6 + 2 + 5 = 25,Number System,Digits,Digit manipulation problem,Easy,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Number System, subtopic:Digits, archetype:Digit manipulation problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q20,"An item with a cost price of Rs. 1650 is sold at a certain discount on a fixed marked price to earn a profit of 20% on the cost price. If the discount was doubled, the profit would have been Rs. 110. The rate of discount, in percentage, at which the profit percentage would be equal to the rate of discount, is nearest to",MCQ,12,18,16,14,D,"4 Given Cost Price = Rs.1,650 and Profit = 20% of 1650 = Rs.330 Selling Price = 1650 + 330 = Rs.1,980 Let the original discount be d%. 1980 = MP(1 – d/100) …(1) According to the question, if the discount is doubled (i.e. 2d%), profit becomes Rs.110. New Selling Price = 1650 + 110 = Rs.1,760 1760 = MP(1 – 2d/100) …(2) From equation (1) and (2) we get, 1760/1980 = (100 – 2d)/(100 – d)  800 - 8d = 900 – 18d  10d = 100  d = 10% From equation (1), we get, MP = 1980/0.9 = Rs. 2,200 Let new discount = x% Now the profit percentage has to be equal to the discount percentage. Selling price at x% discount = 2200(1 – x/100) Profit percentage = (SP – 1650)/1650 × 100 = (2200 – 22x – 1650)/1650 × 100  (550 – 22x)/1650 × 100 = x  165x = 5500 – 220x  385x = 5500  x = 5500/385 = 14.286% Hence, the correct answer is 14%.",Arithmetic,Profit and Loss,Profit-loss transaction problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Profit and Loss, archetype:Profit-loss transaction problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q21,The equations 3x2 – 5x + p = 0 and 2x2 – 2x + q = 0 have one common root. The sum of the other roots of these two equations is,MCQ,8 3 p q 3 2  ,2 2 2p q 3 3  ,2 3 p q 3 2  ,8 1 p q 3 3  ,A,"1 Given equations 3x2 – 5x + p = 0 …(1) 2x2 – 2x + q = 0 …(2) Let the common root be . In equation (1) Let the other root be   +  = 5/3  = 5/3 –  and  = p/3 (5/3 – ) = p/3  5 – 32 = p …(3) In equation (2) Let the other root be   +  = 2/2 = 1  = 1 –  and  = q/2 (1 – ) = q/2  2 – 22 = q …(4) Now  +  = 5/3 –  + 1 –  = 8/3 – 2 From (3) and (4) we get, 2 = (2p – 3q)/2 Hence,  +  = 8/3 – (2p – 3q)/2 = 8/3 – p + 3q/2.",Algebra,Quadratic Equations,Roots and coefficients problem,Easy,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Algebra, subtopic:Quadratic Equations, archetype:Roots and coefficients problem"
cat,QA,2025,Slot 2,CAT_2025_S2_QA,CAT_2025_S2_QA_Q22,"The ratio of expenditures of Lakshmi and Meenakshi is 2 : 3, and the ratio of income of Lakshmi to expenditure of Meenakshi is 6 : 7. If excess of income over expenditure is saved by Lakshmi and Meenakshi, and the ratio of their savings is 4 : 9, then the ratio of their incomes is 14",MCQ,5 : 6,3 : 5,2 : 1,7 : 8,B,"2 Given: Expenditure ratio of Lakshmi : Meenakshi = 2 : 3. Let Lakshmi’s expenditure = 2x and Meenakshi’s expenditure = 3x Given: Income of Lakshmi : Expenditure of Meenakshi = 6 : 7  Income of Lakshmi = 6/7 × (3x) = 18x/7 Now, Savings = Income – Expenditure Lakshmi’s savings = 18x/7 – 2x = 4x/7 Let Meenakshi’s income = y ; Meenakshi’s savings = y – 3x Given: Savings of Lakshmi : Meenakshi = 4 : 9  (4x/7) : (y – 3x) = 4 : 9  y = 30x/7 Lakshmi’s income =18x/7 ; Meenakshi’s income = 30x/7 Ratio of incomes = 18x/7 : 30x/7 = 3 : 5.",Arithmetic,Ratio and Proportion,Ratio sharing problem,Medium,data/extracted_text/2025/Slot_2/FULL/CAT_2025_Slot_2_FULL.txt,,,,true,false,"year:2025, slot:Slot 2, topic:Arithmetic, subtopic:Ratio and Proportion, archetype:Ratio sharing problem"
